"","D1d0","D1d1","D1d2","D1d4","D1d5","D1d6","D1d7","D1d8","D1d9","D1d10","D1d11","D1d12","D1d13","D1d14","D1d15","D1d16","D1d17","D1d18","D1d21","D1d26","D1d28","D1d30","D1d32","D1d35","D1d42","D1d49","D1d56","D1d65","D1d74","D1d81","D1d87"
"Pyridine, 3-ethyl-",0,0,0,0,0,0,0,0,0.0029140275,0,0,0.00539215966666667,0.00961682733333333,0,0.051651524,0.0109218813333333,0.00831822366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyridine, 3-methyl-",0,0,0,0,0,0,0.03108765,0.0219006366333333,0.1191400465,0.149733731333333,0.136739431,0.237845783,1.1184348551,2.137509725,8.24872420566667,2.33122278133333,1.318356442,0,0.359649041733333,0.0745996868666667,0.411841917433333,0.0611218843666667,0.017756569,0.0206913079666667,0,0.592924151366667,0.0294145828333333,0,0,0,0
"Pyrimidine-2,4(1H,3H)-dione, 5-bromo-1-(1-methoxyethyl)-",0,0,0,0,0,0,0,0.0174092817333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrimidine, 2-methyl-",0,0,0,0,0,0,0,0,0.0068179865,0,0.0193613753333333,0.0191853473333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrimidine, 4-methyl-",0,0,0,0,0,0,0.045159905,0,0.0426523785,0.0893862026666667,0.0289896366666667,0,0.0364642847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrrole",0,0.003513597,0,0.0042091118,0,0.0261296945666667,0.04280254,0.0387712115333333,0,0,0.0793667133333333,0,0,0,0,0,0,0,0,0,0,0,0.0104229746666667,0,0.0126041848666667,0,0,0.0024093147,0.00663392036666667,0,0.0166687169333333
"Pyruvic acid, butyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811338912,0,0,0,0,0,0,0,0,0,0,0
"Quinoline",0,0,0,0,0,0,0,0.0386217996666667,0.152754377,0,0.367309959666667,0,0,0,0.620531121,0.0887853836666667,0.09890987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quinoline, 1,2,3,4-tetrahydro-",0,0,0,0,0,0,0,0,0,0.0166768496666667,0.011261789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S-Methyl 3-methylbutanethioate",0,0,0,0,0,0,0.0085274535,0.0111228783666667,0.0551665125,0.061007357,0.043002924,0.032878404,0.0365320944333333,0.0262081956666667,0.0653436303333333,0.00961268766666667,0,0,0.0227818594666667,0.0151031963666667,0.0486124533,0,0,0,0,0.0273251275666667,0,0,0,0,0
"S-Methyl methanethiosulfinate",0,0,0,0,0,0,0.0042414585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S-Methyl propanethioate",0,0,0,0,0,0,0.024033145,0.0286347556666667,0.069298071,0.0740244296666667,0.0911196516666667,0.0800747493333333,0.129724890933333,0.112987779666667,0.244289494666667,0.105298578,0.0694062803333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Styrene",0,0,0,0,0,0,0.0100673705,0.0185165241666667,0,0,0,0.049767019,0,0,0,0.18858311,0.163870393,0,0,0,0,0,0.023019655,0,0,0,0,0,0,0,0
"Sulfur dioxide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394368121066667,0,0,0
"Sulfurous acid, butyl dodecyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115325319666667,0
"Supraene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122680300233333,0,0,0,0
"Tetrachloroethylene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277295306666667,0,0,0,0
"Tetracosane",0,0,0,0,0,0,0,0,0,0.0741717413333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tetradecane",0,0,0,0,0,0,0.0349083455,0,0,0,0,0,0,0,0,0,0,0,0.196259423033333,0.0254701471,0,0,0,0,0,0,0,0,0,0.0238669573333333,0
"Thiazole",0,0,0,0,0,0.0145749809666667,0.021928485,0,0.016313446,0.0267191286666667,0.035844468,0.01853484,0.0285825882666667,0.0206660193333333,0.0787632856666667,0.0142348566666667,0.0193242233333333,0.00738581733333333,0.0108445136333333,0,0.0379829199333333,0,0,0,0,0.00829730703333333,0.0010875639,0,0,0,0
"Thiazole, 2-methyl-",0,0,0,0,0,0,0,0.0051069694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thiirane",0,0,0,0,0,0.0173343582,0,0,0,0,0,0,0,0,0,0,0,0,0.0109498402666667,0,0,0,0,0,0,0,0,0,0,0,0
"Thiirane, methyl-",0,0,0,0,0,0,0.0274838835,0.00325614486666667,0.004978222,0.00822556733333333,0,0,0.0189011339666667,0.00503801066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thiocyanic acid, ethyl ester",0,0,0,0,0,0,0,0.00506353426666667,0,0,0,0,0.00505535243333333,0,0.020279129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thiocyanic acid, methyl ester",0,0,0.0112203909,0.00515067606666667,0,0.110810831533333,0,0,0.74463016,0.483770174666667,0.863987486333333,0.614066575333333,0.6450868135,0.480342435,3.23922133533333,0.698603586,0,0,0.358679412166667,0,0,0,0.0263187416666667,0,0.0089570382,0,0.0266821521666667,0.00517868613333333,0,0.0019432536,0.00333110443333333
"Thiophene",0,0,0,0,0,0,0,0,0,0,0.0113250066666667,0,0,0,0,0,0,0.029627096,0,0,0,0,0,0,0,0,0.00913260323333333,0.0054528838,0,0,0
"Thiophene, 2-ethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365339233333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thiophene, 2-hexyl-",0,0,0,0,0,0,0.0132991565,0.0132440345,0.0424321805,0.045202546,0.032042581,0.032961595,0.0651807510333333,0.0604735103333333,0.158528794333333,0.0343658416666667,0.0285215226666667,0.0144295266666667,0.0187072817333333,0.0055583082,0.0462639173333333,0,0,0,0,0.0407768365,0.00411767533333333,0,0,0,0
"Thiophene, 2-pentyl-",0,0,0,0,0,0,0.002495871,0,0,0,0,0,0,0,0.021640479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thiophene, 2-propyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0026820626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thiophene, 3-methyl-",0,0,0,0,0,0,0.0055053725,0,0,0.00526745,0,0.006842761,0.00991871933333333,0,0,0.00716044633333333,0.006318081,0,0,0,0,0,0,0,0.00225255206666667,0,0,0,0,0,0
"Thiourea, tetramethyl-",0,0,0,0,0,0,0.1121335815,0,0.0152435505,0,0,0,0,0,0.406464783333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thujone",0.0125220836666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toluene",0,0,0,0,0,0,0.12630817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"trans-2-Nonenal",0.0180338033333333,0,0,0,0,0,0.0039847835,0,0,0.00716571933333333,0,0,0.0110661717333333,0,0,0.012975774,0.0159925406666667,0,0.0370035968666667,0,0,0,0,0,0,0,0,0,0,0,0
"Trichloromethane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286604856666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trichloromonofluoromethane",0,0,0,0,0,0,0,0.0431366286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038053039,0,0
"Tricyclo[2.2.1.0(2,6)]heptane, 1,7,7-trimethyl-",0,0,0,0,0,0,0.0021219365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tridecane",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350775673333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trimethylene oxide",0,0,0,0,0,0,0.0987756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Undecanal",0,0,0,0,0,0,0,0.00273435226666667,0.009586568,0,0,0.006307341,0,0,0,0,0,0,0,0,0.105751876233333,0,0,0,0,0,0,0,0,0,0
"Undecane",0,0,0,0,0,0,0.04454117,0,0,0.512475690666667,0,0,0,0,0,0,0,0,0.0636302204,0,0,0,0,0,0,0,0,0,0,0,0
"Urea, methyl-",0,0,0,0,0,0,0,0.00307250096666667,0,0,0.0277149143333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Urea, tetramethyl-",0,0,0,0,0,0,0.021530568,0,0.007843923,0.032013304,0.034442672,0.025333564,0.0296051183333333,0.028941661,0.0751613496666667,0.0274851203333333,0,0,0,0,0.0641175921666667,0,0,0,0,0,0,0,0,0.0015959373,0
"α-Methylstyrene",0,0,0,0,0,0,0,0,0,0,0,0,0.00377199146666667,0,0.00925185833333333,0,0.0109508356666667,0,0,0,0,0,0,0.00152376003333333,0,0,0.0022922823,0,0,0,0
"α-Pinene",0,0,0,0,0,0,0.014390022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"β-Myrcene",0,0,0,0,0,0,0.00167206435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140355044666667,0,0,0,0,0
"β-Phellandrene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426859066666667,0,0.024599039,0,0,0,0,0,0,0.0294773682333333,0.00231875576666667,0,0,0,0
"β-Phenylethyl butyrate",0,0,0,0,0,0,0,0,0.003897491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"β-Pinene",0,0,0,0,0,0,0,0,0,0,0,0,0,0.146655758666667,0.235781044666667,0,0,0,0,0,0,0,0,0,0,0,0.0115405213,0,0,0,0
"γ-Dodecalactone",0,0,0,0,0,0,0,0,0,0.0246763393333333,0.015537097,0.018252199,0.0770717722333333,0.078861766,0.276511486,0.193827372666667,0.30056612,0.106281015,0,0,0,0,0.0163761203333333,0,0,0.868485442866667,0,0,0,0,0
