"","foot1_SS2","foot1_SS3","foot1_SS4","foot1_SS5","foot1_SS6","foot2_SS2","foot2_SS3","foot2_SS4","foot2_SS5","foot2_SS6","foot3_SS5","foot3_SS6","foot4_SS5","foot4_SS6","foot5_SS2","foot5_SS3","foot5_SS4","foot5_SS5","foot5_SS6","foot6_SS5","foot6_SS6","foot7_SS5","foot7_SS6","foot8_SS4","foot8_SS5","foot8_SS6","foot9_SS4","foot9_SS5","foot9_SS6"
"Pentane, 1,1,2,2,3,3,4,4-octafluoro-",0,0,0,0,0,0,0,0,0.0213375876666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0412311644,0,0,0,0,0,0,0
"Pentane, 2-methyl-",0,0,0,0,0,0,0,0,0.248812337666667,0.860861707,0,0,0.09776433155,0,0,0,0,0,0,0,1.0615654125,0,0,0.04410465845,0,0,0,0,0
"Pentane, 2,2-dimethyl-",0,0,0,0.0140763192333333,0.0466888726,0,0,0,0,0.0454559927,0,0,0,0,0.0012725663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 2,2,3-trimethyl-",0,0,0,0,0.68258081345,0.13454742045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 2,2,4-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.07524465475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 2,3-dimethyl-",0,0,0,0,0,0,0,0,0,0.27639499135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 2,3,3-trimethyl-",0,0,0,0,0,0,0,0.2132926679,0,0.55988497485,0,0,0,0.548133755666667,0,0,0,0,0,0.0471223257,0,0,0,0,0,0,0,0,0
"Pentane, 2,3,4-trimethyl-",0,0,0,0,0,0,0,0,0,0.3788404936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 2,4-dimethyl-",0,0.272242215666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152922439733333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentane, 3-ethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1210779007,0,0,0,0,0,0,0,0,0,0
"Pentane, 3-ethyl-2,2-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329055117,0,0,0,0,0,0,0,0,0
"Pentane, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890227161,0,0,0,0
"Pentane, 3,3-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028852996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentanedioic acid, 2-methyl-, dimethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006581226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentanenitrile",0,0,0,0,0,0,0,0,0,0.0615762627,0,0,0,0,0.0035964779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pentanoic acid",0,0,0,0,0,0,0,0,0.0175217163333333,0,0,0.0352944706666667,0.0550244949,1.26088622533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251572373333333
"Pentanoic acid, 2,2,4-trimethyl-3-hydroxy-, isobutyl ester",0,0,0,0,0,0.0068983971,0,0,0,0.04717990385,0.01047077235,0,0,0,0,0.0202490077666667,0,0,0,0,0,0.0161721161333333,0,0,0,0,0,0,0
"Pentanoic acid, 4-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.12491111225,7.290345816,0,0.00776211083333333,0,0,0.01227687815,0,0,0,0,0,0,0,0,0,0
"Pentanoic acid, 4-methyl-, ethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0.08984377705,0.475305791333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Perfluoro(2-methylpentane)",0,0,0,0,0,0,0,0,0,0.00888800345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Perfluorooctane",0,0,0,0,0,0.0145845561,0,0,0,0,0,0,0,0,0.0128964712,0,0.00472451766666667,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol",0,0,0,0.2248988341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 2-(1-methylethyl)-",0,0,0,0,0,0.00114059165,0,0,0.00436360566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 2-(1,1-dimethylethyl)-",0.00631320535,0,0,0,0.00373780685,0,0,0,0,0.012515842,0,0,0,0,0,0,0,0,0,0,0,0,0.0156785543333333,0,0,0.006122493,0,0,0.00790314266666667
"Phenol, 2-(1,1-dimethylethyl)-5-methyl-",0,0,0,0,0,0,0,0,0,0.0043677785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"phenol, 2-(1,1,3,3-tetramethylbutyl)-",0,0,0,0,0,0,0.0247963398666667,0,0.00406380933333333,0,0,0,0,0,0,0,0,0,0.10595135475,0,0,0,0,0,0,0.2091989545,0,0,0.229082235333333
"Phenol, 2-(2-penten-4-yl)-4-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003760151,0,0,0.00612711966666667
"Phenol, 2-chloro-",0,0,0,0,0,0,0,0,0,0,0.0013647767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 2-ethyl-",0,0,0,0,0.01155170065,0,0,0,0,0.04338478755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071861135,0,0,0.0208300303333333
"Phenol, 2-methyl-",0,0,0,0.00355540943333333,0,0.00215487225,0,0,0.012715222,0,0.00392589785,0,0.00274843065,0,0,0,0,0.00287791833333333,0,0,0,0,0,0,0.00185969476666667,0,0,0,0
"Phenol, 2,4,6-tri-tert-butyl-",0.00896060225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004262588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 3-(1-methylethyl)-",0,0,0,0.00359212623333333,0.1432241738,0,0,0,0,0.4788472732,0,0,0,0,0.0004781173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 3-fluoro-",0,0,0,0,0,0,0,0,0,0,0.00244075225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006235791,0,0,0
"Phenol, 3,4-dimethyl-",0,0,0,0,0.00339403175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 4-(1-methylpropyl)-",0,0,0,0,0.0694380419,0,0,0,0,0.23499321545,0,0.110527209,0,0.109784295333333,0,0,0,0,0.02874122575,0,0,0,0,0,0,0.053217851,0,0,0.105891553
"Phenol, 4-(1,1-dimethylpropyl)-",0,0,0,0.0075242274,0,0.0242519865,0.0449145821,0,0,0.6223964339,0.0026059691,0.134382174,0,0.02141485,0,0,0,0.003295307,0,0,0,0.00761896226666667,0,0,0.00158414286666667,0.058432671,0,0.00448918253333333,0.229819906
"Phenol, 4-(1,1,3,3-tetramethylbutyl)-",0,0,0,0,0.12261335485,0,0,0,0,0,0,0.217075323333333,0,0.360737927,0,0,0,0,0,0,0.0281478435,0,0,0,0,0.191346562,0,0,0
"Phenol, 4-(3-methyl-2-butenyl)-",0,0,0,0,0,0,0,0,0,0.0074277779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 4-ethyl-",0,0,0,0,0.1069194776,0,0,0,0.0158884023333333,0.34179299565,0,0.151592097333333,0,0.163031709,0,0,0,0,0.0380886586,0,0,0,0,0,0,0.0651361995,0,0,0.147573383666667
"Phenol, 4-fluoro-",0,0,0,0,0,0,0,0,0,0,0.0025838186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenol, 4-propyl-",0,0,0,0,0,0,0,0,0,0.0850833277,0,0.0645060086666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023579187,0,0,0
"Phenol, p-tert-butyl-",0,0,0,0,0.00813721315,0,0,0,0,0.01425351875,0,0,0,0,0.0019647,0.0108038177666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phenylephrine",0,0,0,0,0,0,0,0,0,0.0534367093,0,0,0,0.237709886333333,0,0,0,0,0,0,0,0,0,0,0,0.056031811,0,0,0
"Phenylethyl Alcohol",0,0,0,0,0,0.0042523548,0,0,0,0.0180715009,0,0,0.00957882355,0.185503717,0,0,0,0,0.0061039124,0,0,0,0,0.00374897715,0.164419882433333,0.5259701715,0.0707122211333333,0.2845515315,0.864673821666667
"Phenylethyne",0,0,0,0,0,0.01159566275,0,0,0,0,0,0,0,0,0.0071952949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phosphonic acid, (1-amino-2-methylpropyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047428393,0,0,0
"Phthalic acid, 2-isopropylphenyl methyl ester",0,0,0,0,0,0,0,0,0,0,0.0048344405,0,0.02348570995,0,0.0039364744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phthalic anhydride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091211843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pivalic acid, 2-methylpropyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506208133333333,0,0,0,0,0,0,0,0,0,0,0
"Propanal",0,0,0,0,0,0,0,0,0,0.09676393065,0,0,0,0,0.0215439432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123256367333333
"Propanal, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3558771915,0,0,0
"Propanamide, 2-hydroxy-",0,0,0,0,0,0.0040994169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 1-(methylthio)-",0,0,0.00739664763333333,0,0,0,0,0,0,0,0,0,0,0,0.0008688554,0,0,0.011957274,0.01976406835,0,0,0,0,0.00593519755,0,0,0.00805591013333333,0,0
"Propane, 1-iodo-",0,0,0,0,0.0124333772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 1,1-dimethoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006980197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 2-chloro-1-methoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016759943,0,0,0,0.00654917945,0,0,0,0,0,0,0,0,0,0
"Propane, 2-ethoxy-2-methyl-",0,0,0,0.0696167498666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 2-iodo-",0,0,0,0,0,0,0,0,0,0.0151472921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 2-methoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060860739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 2,2-difluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0.00653591685,0,0.0016499646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propane, 2,2-dimethoxy-",0,0,0,0,0,0,0.00194637223333333,0,0,0.02184876375,0,0,0.00771147455,0,0,0,0,0,0,0,0,0.0175653456,0,0,0.0108288222666667,0,0.0106801373,0.0763677781333333,0
"Propanedinitrile, cyclohexyl(2-methylcyclohexyl)-",0,0,0,0,0,0,0,0,0,0,0,0.164161063666667,0.17088340885,0.13012336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanedioic acid",0,0,0,0,0,0.0136975069,0,0,0,0,0,0,0.02723936925,0.245077776,0,0,0,0,0.1760358753,0,0,0,0,0,0,0,0,0,0
"Propanedioic acid, propyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.404659469333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanenitrile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374167233333333,0,0,0,0,0,0,0,0,0,0.0458943507666667,0
"Propanenitrile, 3-(dimethylamino)-",0,0,0,0,0.01040125635,0,0.0131393526,0,0.0350161816666667,0.0274622512,0,0,0,0,0.0005582347,0,0,0,0.011998181,0.00823370266666667,0,0,0,0,0,0,0,0,0
"Propanenitrile, 3-(methylthio)-",0,0,0,0,0,0,0,0,0.0111672606666667,0.01280977735,0,0,0,0.022908929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanenitrile, 3-hydroxy-",0,0,0,0,0.01244856695,0,0,0,0,0.04236840435,0,0,0,0,0,0,0,0,0,0,0.0947740135,0,0.449356587666667,0,0,0.044696749,0,0,0.0578850566666667
"Propanenitrile, 3,3'-oxybis-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144821603333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid",0,0,0,0,0,0,0,0,0.00763472433333333,0,0,0,0.6634502411,0,0,0,0,0.0495481556666667,0,0,0.00728021,0,0,0,0,0.0375653985,0,0.0151174654,0.400746018
"Propanoic acid, 1-methylethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168970993333333,0.0146203315,0.0715604216666667,0.0103085955,0.0667050586666667,0.14033550915,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-hydroxy-, ethyl ester",0,0,0,0,0,0.0030587468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-hydroxy-, methyl ester, (±)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2087310389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-hydroxy-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175692165,0,0,0.0194754
"Propanoic acid, 2-hydroxy-2-methyl-, ethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003803221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-",0,0,0,0,0,0,0,0,0,0.09145947265,0,0,2.09927462225,0,0.0390422401,0.8893266426,0.0523833934,0.242907165666667,2.1965956562,0,0.0837662145,0,0.046394537,0,0,0.7132650085,0.0286835020666667,0.1264017603,1.562888084
"Propanoic acid, 2-methyl-, 1-methylethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0.070295046,0.019702452,0.102007657533333,0,0.0900747443333333,0.1915975265,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-, 3-hydroxy-2,2,4-trimethylpentyl ester",0,0,0,0.0214458134666667,0,0.0207761395,0,0,0,0,0.00933175915,0,0.01232415075,0,0,0,0,0,0,0,0,0,0,0,0,0.025884773,0,0,0
"Propanoic acid, 2-methyl-, 3-methylbutyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794640216666667,0.073127107,0,0.0230717598333333,0.089118209
"Propanoic acid, 2-methyl-, ethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0.04858419985,0.380061721333333,0,0,0,0,0,0,0,0,0,0.0047420289,0,0.055166924,0,0,0.031749065
"Propanoic acid, 2-oxo-",0,0,0,0,0,0,0,0,0,0.0359335631,0.44953042975,0,0.5631326713,0.238028813666667,0,0,0,0,0.0703190136,0,0,0,0,0,0,0.057624218,0,0,0
"Propanoic acid, 2-oxo-, ethyl ester",0,0,0,0,0,0,0,0,0,0.0671561285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-oxo-, methyl ester",0,0,0,0,0,0,0.00479799826666667,0,0.0168759183333333,0,0,0,0,0,0,0,0,0,0.00490202965,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2,2-dimethyl-",0,0,0,0,0.0055416656,0,0,0,0,0,0,0.0410680836666667,0,0,0,0,0.00304463953333333,0.00728622433333333,0,0,0.003658969,0,0.0135723863333333,0,0,0,0,0,0
"Propanoic acid, 3-amino-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017838814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, anhydride",0,0,0,0,0,0.06146790525,0,0,1.08846355733333,0.03955237315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, propyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558060843333333,0,0
"Propene",0,0,0,0,0,0.00537229405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propiolactone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446244137666667,0,0,0,0,0,0,0,0,0
"Propofol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411388766666667
"Propylamine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018735827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propylene Glycol",0,0,0,0,0,0,0,0,0.115556210666667,0.63744336895,0,1.09729078433333,0.02457911615,0.296120847333333,0.0766035408,0,0,0.0144316543333333,0,0,0,0,0.411386555666667,0,0,0.1364030815,0,0,0.314804451333333
"Pyrazine",0,0,0,0,0.55594749195,0,0,0,0,3.3235477603,0.01001938555,1.336899512,0.00314770735,1.15805914866667,0,0,0,0,0,0,0.020770648,0,0.0350689473333333,0,0,0.349179756,0,0,0.655459989666667
"Pyrazine, 2-ethyl-3,5-dimethyl-",0,0,0,0,0,0.01395561405,0,0.0080333203,0.0815643006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2-ethyl-6-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004442402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2-methoxy-3-(1-methylethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022218284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2,3-dimethyl-",0,0,0,0,0,0.0265239508,0.0308292177,0,0.0417034656666667,0.0630300973,0,0.0492463336666667,0,0.025341398,0,0,0,0,0.00870205245,0,0,0,0,0,0,0,0,0.00637562396666667,0
"Pyrazine, 2,5-dimethyl-",0,0.048262311,0.00889587916666667,0.0495874347666667,0.0229938412,0.05017607805,0.0645091244333333,0.0276636342666667,0.322194370666667,0.3659121282,0,0.115345328666667,0.00929871545,0.246530977666667,0,0,0.00687897243333333,0,0,0.0430838128666667,0.043117434,0.0289503013333333,0,0,0.0124304879666667,0.033555513,0.00661983323333333,0,0.129991875
"Pyrazine, 2,6-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02117885,0.0483470212,0,0.03388276,0.1178720076,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 3-ethyl-2,5-dimethyl-",0,0,0,0,0,0.01135007615,0.0143403616,0,0.0687629086666667,0.07101103485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, ethenyl-",0,0,0,0,0,0,0,0,0,0.0468327752,0,0.0320996456666667,0,0.0411549116666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, ethyl-",0,0,0,0,0.0077483478,0,0,0,0.00829224,0.0355039587,0,0,0,0,0,0,0,0,0.0033427174,0,0,0,0,0,0,0,0,0,0
"Pyrazine, methyl-",0,0,0,0.0137733774666667,0.04794653125,0.0384410379,0,0,0.372999482,0.6384011726,0,0.106526425666667,0.00271906725,0.181394962333333,0.0106180812,0,0.0038333833,0.0142906836666667,0.0361802332,0.00828458886666667,0.012881613,0.00753300323333333,0.0148342963333333,0,0.003507987,0.04290567,0.00239752,0.0110047339333333,0.0699969933333333
"Pyrazine, tetramethyl-",0,0,0,0,0,0,0,0,0,0.03407834475,0,0.163321685333333,0,0,0,0,0,0,0,0.0398004871666667,0.0123211065,0,0.0309970526666667,0,0,0,0,0,0
"Pyrazine, trimethyl-",0,0,0,0.00567515136666667,0,0.0198155065,0,0.0161421017333333,0.130991272666667,0.17497530715,0,0.201007686333333,0,0.0752961156666667,0.0019760855,0.00425030826666667,0,0,0.0198211937,0.0591156607333333,0.027092714,0.00962504083333333,0.0480837773333333,0,0,0,0,0,0
"Pyrene, hexadecahydro-",0,0,0,0,0,0.0024395966,0,0,0,0,0,0,0,0.00746781966666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyridine",0,0,0,0,0.02312694555,0.1154967718,0,0,0,0.2055567704,0.01601202115,0.0549385673333333,0.01266856135,0.192414730666667,0.010576986,0.0273300326,0,0.0151408476666667,0,0.0300527739333333,0.0107997535,0.0110462322,0.021781927,0.007794597,0.0339833153333333,0.042597893,0.0181414260666667,0.0941908555666667,0.208940106333333
"Pyridine, 2-ethenyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665383333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyridine, 2-ethyl-",0,0,0,0,0,0.007859788,0.0074788951,0.00297565263333333,0.029028088,0.04949459565,0.00238957805,0,0,0,0.0005767723,0,0,0,0.0075776429,0,0,0,0,0,0,0,0,0,0
"Pyridine, 2-ethyl-6-methyl-",0,0,0,0,0,0.00453886805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyridine, 2-methyl-",0,0.032017501,0.0181531654666667,0.0342061727666667,0.0780450719,0.06750992475,0.0533946218666667,0,0.110711842,0.15043667155,0,0.0893401763333333,0.02400857685,0.151725598666667,0.0068241568,0.0236213960666667,0,0.0158465353333333,0.0929560142,0.0598675137333333,0.029880712,0.0341995818,0,0,0.0277474689,0.0759621775,0.0112217793666667,0.0291694928333333,0.104405686333333
"Pyridine, 2,3,6-trimethyl-",0,0,0,0,0.00619581385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085772093,0,0,0,0,0,0,0,0,0.0042577698,0
"Pyridine, 2,4-dimethyl-",0,0,0,0,0.33713617425,0.29396231365,0.2821229202,0,0,0.2695418028,0,0,0.12479371185,0.791184496,0.0031875371,0.0303361384666667,0,0,0,0,0,0,0,0,0,0.26089181,0,0.1897407275,0.401243508333333
"Pyridine, 2,4,6-trimethyl-",0,0,0,0,0.38555536435,0.548879028,0.509722299266667,0,0.022713822,0,0,0,0,0,0.0008475967,0.0025157773,0,0,0.2491982996,0,0,0,0,0,0.0341318145333333,0,0,0.0813501875666667,0.0722100216666667
"Pyridine, 3-ethyl-",0,0,0,0,0,0,0,0,0,0.00971631005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyridine, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005793042,0,0,0,0,0,0,0,0,0,0,0.0054715305,0,0,0
"Pyridine, 5-ethenyl-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281305141,0,0,0,0,0,0.0160452295666667,0,0,0.0229312033666667,0
"Pyrimidine-2,4(1H,3H)-dione, 5-amino-6-nitroso-",0,0,0,0,0,0,0,0,0,0.13846055895,0.0043411801,0,0,0,0,0,0,0,0.0084082319,0,0,0,0,0,0,0,0,0,0.0144221173333333
"Pyrimidine, 4-methyl-",0,0,0.00830349206666667,0.0101314661666667,0.01277326445,0,0.0130857844666667,0.00167943083333333,0.0456810916666667,0.08002517295,0,0.005234138,0.01983028115,0.0955360326666667,0.0044341371,0.0101198195333333,0,0.00915470033333333,0.00756132975,0.0162421613666667,0,0.0287476477333333,0,0.0014126669,0.0258654321,0.0126511715,0.007963918,0.0230340540333333,0.0203386813333333
"Pyrimidine, 4,6-dimethyl-",0,0,0,0,0,0.0186744101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrrole",0,0.0348922343333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163128406666667,0,0.0440214083333333,0,0,0,0,0,0,0,0,0,0,0
"Pyrrole-2,5-dicarboxylic acid, 4-(2-diethylamino)ethyl-3-methyl-, 2-ethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045722437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quinoline, 1,2-dihydro-2,2,4-trimethyl-",0,0,0,0.0305829964666667,0,0,0,0,0,0,0.0192308755,0,0.0115162867,0,0,0,0,0,0.01838516505,0,0.033141256,0,0,0,0,0,0,0,0
"R-(-)-1,2-propanediol",0,0,0,0,0,0,0.0123084917666667,0,0,0.0186517502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S-Methyl 3-methylbutanethioate",0,0,0,0,0,0.00748176765,0,0,0.049228704,0.0651616202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017791497
"S-Methyl methanethiosulphonate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610087635,0,0.00346138166666667,0.21044853305,0,0,0.00960987146666667,0,0.00089440405,0,0,0,0,0
"Salicylic acid, isopropyl ether, isopropyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007215273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sarcosine, N-(4-methylbenzoyl)-, undecyl ester",0,0,0,0,0.00925784555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"sec-Butyl acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209814064,0,0,0.05163192285,0,0,0,0,0,0,0,0,0,0
"Sevoflurane",0,0,0.0106746714333333,0.00447846203333333,0,0.1623548431,0.0421329958,0.106880092933333,0.234107327333333,0.28498265225,0,0.0120630103333333,0.047273573,0.198545714333333,0,0,0,0,0,0.122960937233333,0.170769399,0.6642021534,0.287373854666667,0.8543356857,1.12519003606667,1.731362892,1.24687702773333,1.3361422212,1.55488925666667
"Spiro[2.4]heptane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004912196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spiro[3.6]deca-5,7-dien-1-one,5,9,9-trimethyl",0,0,0,0,0.03250868155,0,0,0,0,0,0,0.196790913333333,0,0.273165478333333,0.0009294255,0,0,0,0.0093678331,0,0,0,0,0,0,0,0,0,0.0166740973333333
"Stearic acid hydrazide",0,0,0,0,0,0,0,0,0,0,0.1230939143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975804023,0,0,0,0
"Styrene",0,0,0,0,0,0.4155364538,0,0,0,0,0.23308928965,0,0,0,0,0,0,0,0,0.6647230908,0,0,0,0,0,0,0,0,0
"Sulfide, allyl methyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254359285,0,0,0,0,0
"Sulfur dioxide",0,0,0,0,0,0,0,0,0,0,1.0554008217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sulfurous acid, 2-ethylhexyl isobutyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546143746666667
"Sulfurous acid, butyl decyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443403902333333,0,0,0,0,0,0,0
