"","D2d0","D2d1","D2d2","D2d4","D2d5","D2d6","D2d7","D2d8","D2d9","D2d10","D2d11","D2d12","D2d13","D2d14","D2d15","D2d16","D2d17","D2d18","D2d21","D2d26","D2d28","D2d30","D2d32","D2d35","D2d42","D2d49","D2d57","D2d65","D2d74","D2d81","D2d87"
"Dimethyl ether",0,0,0,0,0,0,0,0.0931033901,0,0,0,0,1.27457936086667,0,0.5739429082,0,0,0,0,0,0,0,0,0,0,0.00959649746666667,0,0,0,0,0
"Dimethyl sulfide",0,0,0,0,0,0.0684894837333333,0,0.1807460888,0.1637791953,0,0.260003109333333,0.169522913866667,0.172001931266667,0.371910159933333,0,0,0,0,0,0.119876660966667,0,0,0,0,0,0,0,0,0,0,0
"Dimethyl sulfone",0,0,0,0,0,0.0054955033,0.0217476331,0.0533336911,0.0833959029,0.681497800166667,0.0952615586666667,0.0970023285666667,0.0569309123333333,0.191368368533333,0.0784884737666667,0.1144674091,0.196505418,0.1167362518,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dimethyl Sulfoxide",0,0,0,0,0,0,0,0,0.0148078143,0,0,0,0,0.0103505678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dimethyl trisulfide",0,0,0,0.0118540508333333,0.0207703474333333,0.2209466747,0,0,0,0,0,0,0,0,0,0.271486542033333,0.255745683333333,0.102710280133333,0.2377352766,0.0171437135,0.00722708696666667,1.12983509463333,0.0111405288,0.0212182426666667,0,0.0440712599333333,0,0,0,0,0
"Dimethylamine",0,0,0,0,0,0.3040452282,0.242933789533333,0,0.08355577135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Diphenyl sulfide",0,0,0,0,0,0,0,0.0070637895,0,0,0,0,0,0,0.00332776736666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disulfide, bis(1,1,3,3-tetramethylbutyl)",0,0,0,0,0,0,0,0.0133965637,0.0151579965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disulfide, dimethyl",0,0,0,0,0,0,0,1.4601438844,0,0,0,0,0,0,0,0,0,0,0,0,0.0839017430333333,0,0,0.0533596052333333,0,0.2162772707,0.0123242487666667,0.0024093627,0,0,0.029637383
"Disulfide, methyl (methylthio)methyl",0,0,0,0,0,0.00389667733333333,0.0185939906,0.0110287135,0.0625051043,0.0456194482666667,0,0.0097182008,0.00590354613333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Disulfide, methyl propyl",0,0,0,0,0,0,0,0,0.0104565543,0.0164870467666667,0.0130141113333333,0,0.00350223896666667,0.00894099983333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dl-Alanyl-l-alanine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157889988,0,0,0,0,0,0,0,0,0,0,0,0.0138662060333333,0,0
"dl-Phenylephrine",0,0,0,0,0,0,0,0.1780731356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103842462666667,0,0,0,0,0.00348563206666667,0,0
"Dodecane",0,0,0,0,0,0,0,0.0158345627,0,0.0312364954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dodecyl acrylate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537630733333333,0,0,0,0,0,0
"Dotriacontane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318947126666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eicosane",0,0,0,0,0,0,0,0,0,0.0322961352333333,0,0,0,0,0,0,0.112915414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanamine, N,N-difluoro-",0,0,0,0,0,0,0,0,0.0154714183,0,0,0,0,0,0,0,0.067550513,0,0.2641559611,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane",0,0,0,0.00286266243333333,0.0496707233,0.0229183044333333,0.0900370709666667,0.0330343627,0.2006796987,0.1891956637,0,0.0577292808666667,0.295027651033333,0.0407789438,0.0508486672333333,0.0753434134666667,0.311979893666667,0,0.3450062898,0.0366869543,0,0,0,0,0,0.0850782447333333,0,0,0,0,0
"Ethane, 1,1-bis(methylthio)-",0,0,0,0,0,0,0.00275813543333333,0.0148841416,0.0401063464,0.0450822365666667,0.0206404906666667,0.00852606873333333,0.00885712253333333,0.0135689635666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,2-bis[(4-amino-3-furazanyl)oxy]-",0,0,0,0,0,0,0,0,0,0,0,0,0.0071983484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,2-dichloro-",0.005579721,0.00271407533333333,0.0042878854,0.00308154336666667,0,0.0015192959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-",0,0,0,0,0,0,0.0022352761,0,0.0025839974,0,0.003293953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, iodo-",0,0,0,0,0,0,0,0.0255031195,0,0.0441320519333333,0.00811756666666667,0.0718724903333333,0.0240992867666667,0,0,0,0,0.0378117097,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethane, nitro-",0,0,0,0.00290479803333333,0,0,0.0370096385666667,0,0.1374491879,0.0463886021666667,0.0602031533333333,0.157667542333333,0,0,0,0.104902691966667,1.67527511933333,0,0,0.0983251039666667,0,0,0,0,0,0.105549219466667,0,0,0,0,0
"Ethanediamide",0,0,0,0,0,0,0,0.1076416543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanedioic acid, diethyl ester",0,0,0,0,0,0,0,0.3923150369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanesulfonyl fluoride",0,0,0,0,0,0,0,0,0,0.0281292570666667,0,0,0.0916844066333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(2-ethoxyethoxy)-",0,0,0,0,0,0,0.0163692066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(methylamino)-",0,0,0,0,0,0.0483294747333333,0.5458641341,0,0,0,0,0,0,0.3348192354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(methylthio)-",0,0,0,0,0,0.00135693423333333,0.0066892861,0.004647424,0.0407405291,0.0600786422666667,0.043093975,0.0495801620666667,0.0757076655333333,0.1429917736,0.0606557561666667,0.0580237,0.0510850843333333,0.032821939,0.00808286003333333,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(vinyloxy)-",0,0,0,0,0,0.0181316702666667,0.0215966000666667,0.1238963886,0,0.6902838277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-[4-(1,1-dimethylethyl)phenoxy]-",0,0,0,0,0,0,0,0.0010425218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-butoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542399211666667,0,0,0,0,0,0,0,0
"Ethanol, 2-ethoxy-",0,0,0,0,0,0.0437303727,0,0,0.05810041175,0,0,0,0.0132931964666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0523287467333333,0,0,0,0,0
"Ethanol, 2-methoxy-",0,0,0,0,0,0.079543057,0.109954401833333,0,0.07912779875,0,0.0274995293333333,0.00936681963333333,0,0.556492271666667,0.117713093233333,0,0,0,0,0,0,0,0,0,0,0.0723187154333333,0,0,0,0,0
"Ethanol, 2-nitro-, propionate (ester)",0,0,0,0,0,0,0,0,0,0,0,0,0.0034109732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2,2-dichloro-",0,0,0,0,0,0,0,0,0.0151880711,0,0,0,0,0.00757985303333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2,2,2-trifluoro-",0,0,0,0,0,0,0,0.0492294104,0,0,0,0,0,0,0,0,0,0.0421910731,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2,2'-oxybis-",0,0,0,0,0,0.202196604633333,0.2823599683,0,0.1926597655,0,0,0,0,0.0895844561666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-(2-furanyl)-",0,0,0,0,0,0.0017059514,0.00380682383333333,0.0045570024,0,0,0,0,0,0,0.00545602593333333,0.0079990777,0.011449097,0,0.00720582806666667,0,0,0,0,0,0,0,0.001546278,0,0,0,0
"Ethanone, 1-(5-chloro-2-hydroxyphenyl)-",0,0,0,0,0,0,0,0,0.01394355165,0.0111256530333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-[4-(1,1-dimethylethyl)phenyl]-",0,0,0,0,0,0,0,0.0030830913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-[6-(4-methyl-1,2,5-oxadiazol-3-yl)-4H-pyrazolo[3,4-c]-1,2,5-oxadiazol-4-yl]-",0,0,0,0,0,0,0,0.0442966207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanone, 1-cyclopropyl-",0,0,0,0,0,0,0,0.0328915582,0.01149861665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethene, ethoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197119955,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethene, iodo-",0,0.003875335,0,0,0,0,0,0,0.00258002475,0,0,0,0,0,0,0,0,0.00292738916666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ether, 1-butylvinyl methyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570863563333333,0.00669332113333333,0,0,0.0338015779,0,0.00228653503333333,0,0,0,0,0,0,0
"Ethyl Acetate",0,0.0902811466666667,0,0.0446369263,0,0,0,0,0,1.04536020723333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl Chloride",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293789059,0,0,0,0,0
"Ethyl formate",0.0643051396666667,0.00817169066666667,0.00442662476666667,0,0,0,0.0389328810666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylbenzene",0,0,0,0,0,0,0,0,0,0.0741781973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylene oxide",0,0,0,0,0,0,0,0.0325046053,0.0255694467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylene, 1,2-dichloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222829489,0,0,0,0,0,0,0,0,0,0.0124819113333333
"Ethylenimine",0,0,0,0,0,0.7860803076,0,4.6980379243,0,0,0,0,0,0.558572165933333,0.917855320333333,0.0915447038666667,0.0600417383333333,0,0.188998318033333,0,0,0.510575273466667,0,0,0,0,0,0,0,0,0
"Ethyne, fluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34950132323333,0,0,0,0,0,0,0,0,0
"Eucalyptol",0,0.003362667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fenchone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494445733333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formaldehyde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95861390056667,2.3899965617,0,0,0,0,0.474499123,0,0,0,0,0,0,0,0,0,0
"Formamide",0,0,0,0,0,0,0,0.12451182,0.11413175545,0.0840040675333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N-methyl-",0,0,0,0,0,0,0.144376773,0.1984879755,0.7183288989,0.573957529433333,0.410201994666667,0.216989043333333,0.1159809778,0.190061570366667,0.0290087217333333,0,0.091080194,0,0.030583732,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N-methylthio",0,0,0,0,0,0,0,0.1087053695,0.153971641,0.1250919844,0.06599118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N-phenyl-",0,0,0,0,0,0,0,0,0,0.0122428844333333,0.0111682226666667,0.0223882017666667,0.00476156526666667,0.00560305266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formamide, N,N-dimethyl-",0,0,0,0,0,0,1.04263071343333,0,0,0,0.645853109666667,0.180937193566667,0.1164034372,0.139842714266667,0.0445153236666667,0,0.118258171,0,0.0641307656,0,0,0,0,0,0,0.0101030836666667,0,0,0,0,0
"Formic acid, butyl ester",0,0,0,0,0,0,0,0,0,0.00801627326666667,0.252017258666667,0,0.0081271668,0.0229176529,0.00461712816666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formic acid, hex-3-yl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225270002333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fumaronitrile",0,0,0,0,0,0,0,0,0,0.00327614153333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835706370333333,0,0,0,0,0
"Furan, 2-butyltetrahydro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962169196666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-ethyl-",0,0.0139854546666667,0,0,0,0,0,0,0,0,0.00838126433333333,0.00545704246666667,0.0071261294,0,0.0301483338666667,0.0775715058,0,0.0814305714,0.0818273283333333,0,0,0,0.0190599493333333,0,0.0088237664,0,0,0,0,0,0
"Furan, 2-ethyl-5-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050824441,0,0,0,0.00453907613333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-hexyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699550053333333,0.00361022446666667,0,0.0441889433333333,0.0124157941333333,0.0206902214,0,0.00731673663333333,0.5011131647,0.0139650044,0,0,0.0121389657333333,0,0,0,0,0
"Furan, 2-methoxy-",0,0,0,0,0,0,0,0.0041413178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furan, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694804503333333,0,0,0,0,0,0,0,0,0.0549648359,0,0,0,0,0
"Furan, 2-pentyl-",0,0,0,0,0,0,0,0,0,0.0492397505333333,0,0,0,0,0,0,0,0,0,0,0.1060495282,0,0,0,0,0,0.0099386985,0.00253811983333333,0.00784190383333333,0,0
"Furan, 2-propyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965049863333333,0,0.00882368386666667,0.008675022,0,0.00642381336666667,0,0,0,0,0,0,0,0.00207941533333333,0,0
"Furan, 2,5-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067708018,0.00891300466666667,0.00897222646666667,0.0155305093666667,0,0.0034590829,0,0.0042196746,0,0,0.00863924646666667,0.00183706573333333,0,0,0,0
"Furan, 3-methyl-",0,0,0,0,0,0,0,0.0195122712,0,0.00325738706666667,0,0,0,0,0,0,0.0499156173333333,0.0401480469333333,0,0.0369984645666667,0,0,0.0234429983,0,0,0,0,0,0,0,0
"Furan, tetrahydro-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613926696666667,0,0.0065559726,0,0,0,0,0,0,0,0,0,0,0,0,0
"Furfural",0,0,0,0,0,0.006669557,0,0,0,0,0,0,0,0,0,0,0,0,0.0163925249666667,0,0,0.143698073833333,0,0,0,0,0,0,0,0,0
"Glycidol",0,0,0,0,0,0,0,0.0432057863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glycine",0,0,0,0,0,0,0,0.0098908575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glycine, ethyl ester",0,0,0,0,0,0,0,0,0.03351162255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glycine, N-(dithiocarboxy)-N-methyl-",0,0,0,0,0,0,0,0,0.00279154555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glyoxal",0,0,0,0,0,0,0,0.0911191521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heneicosane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101104978666667,0,0.0272595139333333,0,0,0,0,0.0513470676666667,0,0,0,0,0,0,0
"Heptacosan-9-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904815106666667,0,0,0,0,0,0
"Heptacosane",0,0,0,0,0,0,0,0,0,0.0237926144666667,0,0,0,0,0,0,0,0,0.0132469424666667,0,0,0,0,0.00497900966666667,0,0,0,0,0,0,0
"Heptadecane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834880133333333,0,0,0,0,0,0,0,0
"Heptanal",0,0,0,0,0,0,0.0347613644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane",0,0.042309964,0,0,0,0,0,0,0,0,0.199093836333333,0,0,0,0,0,0,0.617314550733333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 1-chloro-",0,0.00253559333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422680036666667,0,0,0
"Heptane, 2,2-dimethyl-",0,0,0,0,0,0,0,0.0078844968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0.00675390233333333,0,0,0.00574919173333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Heptane, hexadecafluoro-",0,0,0,0,0,0.00362349283333333,0,0,0.00413980145,0,0,0,0,0,0,0,0.061787928,0,0,0,0,0,0.0183916230333333,0,0,0,0.0365374356666667,0,0.00447549766666667,0,0
"Hexadecanal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537791428333333,0,0.0204516883666667,0,0,0,0,0,0,0
"Hexadecane",0,0,0,0,0,0,0,0.032945623,0,0,0,0,0,0,0,0,0.603313735666667,0,0,0,0,2.08331973193333,0.379374198366667,0,0,0,0,0,0,0,0
"Hexanal",0,0,0,0,0,0,0,0,0,0.117169022266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanal, 2-ethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547076653333333,0,0,0,0
"Hexanal, 2,2-dimethyl-",0,0,0,0,0,0,0,0.0205424057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 1-(methylthio)-",0,0,0,0,0,0,0,0.0020400397,0.00409637815,0.00458823126666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003040663,0
"Hexane, 2,4-dimethyl-",0.003819245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexane, 3-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605770856666667,0.00396241536666667,0,0,0,0,0,0,0
"Hexane, 3,3,4,4-tetrafluoro-",0,0,0,0,0,0,0,0,0.00791395585,0,0,0,0,0,0,0.0238981756333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanenitrile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104129747666667,0,0,0,0,0
"Hexanethioic acid, S-methyl ester",0,0,0,0,0,0,0,0.0073696857,0.0101783721,0.0114268985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hexanoic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421806394,0,0,0,0,0
"Hexanoic acid, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333541951666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Homosalate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303096579666667,0,0,0,0,0,0,0,0,0,0
"Hordenine",0,0,0,0,0,0,0,0.1967950522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrazine",0,0.080161839,0.357591310933333,0.0197508233333333,0.050993797,0,0,0.5386045516,0.41956575185,1.66883257643333,3.55349016666667,0.4580167457,0,0,0.6506949824,0.2076993117,0.593306274333333,0.575686399166667,0,0,0.355183145466667,0,0,0,0.0573879139333333,0.148301872166667,0,0,0,0,0
"Hydrazinecarboxamide",0,0,0,0,0,0.180958327833333,0,0,0.09487332925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrazinecarboxylic acid, ethyl ester",0,0,0,0,0,0,0,0.3789823487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrogen isocyanate",0,0,0,0,0,0,0,0.0697370255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrouracil, 1-methyl-",0,0,0,0,0,0,0,0,0.00705768395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydroxylamine",0,0,0,0,0,0,0,0.356973408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Imidazole, 1,4,5-trimethyl-",0,0,0,0,0,0,0,0,0,0.00720315026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949508133333333,0.00298198773333333,0,0,0,0,0,0,0,0,0.00189601696666667,0,0,0,0
"Indole",0,0,0,0,0,0.0627974432,0.2063800848,0.4469595212,1.11772792445,0,0,0,0,0,0,0.275695655966667,0.0925331213333333,0,0.0406411751333333,0.00769374463333333,0,0.0450999855,0,0,0,0.00442475393333333,0,0,0,0,0
"Indole, 3-methyl-",0,0,0,0,0,0,0,0.0113529894,0,0,0,0.004823263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isobutane",0,0,0,0,0,0.00608172486666667,0,0,0.03092909875,0,0,0,0,0.0158476405333333,0.0103638582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109462162,0,0
"Isobutylamine",0,0,0,0,0,0,0,0.1607782098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isobutyronitrile",0,0,0,0,0,0.0039581665,0.0196526023666667,0,0.01420696105,0,0.00831990766666667,0,0.00858021256666667,0.00747938136666667,0,0.0445952522666667,0,0,0.0539816262333333,0.0124342502,0,0,0,0,0,0.0104059513333333,0,0,0,0,0.011000356
"Isopropyl acetate",0,0,0,0,0,0,0,0.013995914,0.03597186825,0.0331937687333333,0.019383986,0,0.0473975326,0,0.0331704897,0.0376454628666667,0.0586219813333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isopropyl Alcohol",0,0,0,0,0,0,0,0.2475018157,0,0,0,0,0,0,0,0,2.450618383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isopropyl butyrate",0,0,0,0,0,0,0,0,0,0.0342572214,0.0268581603333333,0,0.0145656689666667,0,0.00927955696666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isopropyl palmitate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645114123333333,0,0,0,0,0,0,0,0,0,0
"Isoquinoline",0,0,0,0,0,0,0,0.0124249318,0,0,0.009670117,0,0.00945792606666667,0,0,0,0,0,0,0.00690184513333333,0,0,0,0,0,0,0,0,0,0,0
"Isothiazole",0,0,0,0,0,0,0.00137315063333333,0,0,0,0,0,0,0.0041085646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"l-Alanine ethylamide",0,0,0,0,0,0,0,0.8089083229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582844043,0,0,0,0,0,0
"L-Alanine, 3-sulfo-",0,0,0,0,0.0336822127,0.0818425865,0,0,0.01482404005,0,0.0289899423333333,0.0251760675,0,0,0.0904423531,0.0120097361666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295619991
"L-Cysteine sulfinic acid",0,0,0,0,0,0,0.0252514189333333,0.0126683449,0,0,0,0,0,0,0,0.0443951146666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L-Fenchone",0,0,0,0,0,0,0,0,0.0022967219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lactic acid",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227433878666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Levacetylmethadol",0,0,0,0,0,0,0,0.0044836461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mandelamide",0.111177048333333,0,0,0,0,0,0,0,0.0013296179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manganese, acetylpentacarbonyl-, (OC-6-21)-",0,0,0,0,0,0,0,0.0152618337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meglumine",0,0,0,0,0,0,0,0.0350488985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mequinol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048001585,0,0.0112990423333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mercaptoacetone",0,0,0,0,0,0,0,0.2666418284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mesitylene",0,0,0,0,0,0.0042218338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135823524666667,0,0,0,0,0
